"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mm>Gja8",7.01686251891253,-0.389737047053565,0.173459615685842,-2.24684601953362,0.0246498695431495,0.408834185324335
"mm>Gjb1",5.33089238467588,-0.245593775818571,0.176451992404765,-1.39184473052138,0.16396942142767,0.765832270595431
"mm>Gjb2",14.5232774007688,-0.225456903716107,0.198034031955205,-1.1384755513492,0.254921962127045,0.849524162751819
"mm>Gjb3",15.8751606125383,0.267726097489958,0.197759602439999,1.35379569025573,0.175801569025016,0.779093231576144
"mm>Gjb4",2.94493225883814,-0.148987288488015,0.152117873463187,-0.97942000565812,0.327372496235438,NA
"mm>Gjb5",3.04134064577294,-0.198691386123066,0.140950187543869,-1.40965677013538,0.158641055320138,NA
"mm>Gjb6",14.1502695338451,-0.00268594088570113,0.195275301738515,-0.0137546369755339,0.989025733555846,0.999306886009384
"mm>Gjc1",91.348225228532,-0.350240864249209,0.152844080857216,-2.29149118686773,0.0219350210160734,0.387140030082265
"mm>Gjc2",7.82002695033054,-0.103602658207488,0.182149438189156,-0.568778357141571,0.569506564028488,0.959219624500983
"mm>Gjc3",3.76036449969725,-0.272251406579742,0.145759036976687,-1.8678183680871,0.061787392292858,NA
"mm>Gjd2",2.50112500331097,0.0103021522142943,0.142363471108431,0.072365137869164,0.94231132798043,NA
"mm>Gjd4",0.866056204532009,-0.0248844729811575,0.0779519616385905,-0.319228310078066,0.749553390804213,NA
"mm>Gje1",0.283135637236104,-0.0232233803163106,0.0467079430383851,-0.497204090045784,0.619045137496228,NA
"mm>Gk2",1.08232811912037,0.0473103239011171,0.0943166346086608,0.501611662644849,0.615940713985955,NA
"mm>Gk5",20.4900721574988,0.0923307331864596,0.198573388652293,0.464970325646873,0.641952707216725,0.976133776440796
"mm>Gkap1",143.674582141029,0.209918807122803,0.132613086678065,1.58294186781436,0.113434714814649,0.691050933799199
"mm>Gkn1",1.57195424862103,-0.0691682742789,0.0909668577208097,-0.760367852775429,0.447034733525375,NA
"mm>Gkn2",1.93196654412893,0.0599479593085854,0.127143336140418,0.471499027226864,0.637284414176099,NA
"mm>Gkn3",2.21612407815017,-0.15516083725709,0.123037994652977,-1.26108067426419,0.207279782665877,NA
"mm>Gla",37.4923478234339,0.093945336286385,0.1868794122581,0.50270564933411,0.615171237213145,0.96908653783461
"mm>Glb1",26.32289367138,0.00524994755665517,0.19532987112667,0.0268773410148344,0.978557566238412,0.999306886009384
"mm>Glb1l",26.6517285960219,0.134227446684057,0.194543884678014,0.689959732767823,0.490219510285476,0.935380227271857
"mm>Glb1l2",97.2496966829439,-0.323841257911088,0.173286332450313,-1.86882169719844,0.0616476251544463,0.579832034770812
"mm>Glb1l3",11.5166405836052,0.00758966048606311,0.197140950101485,0.0384986502406328,0.969290107639619,0.999306886009384
"mm>Glcci1",170.200261633545,0.0577836780510444,0.133030212601409,0.434365073324947,0.664023356291297,0.979672276967036
"mm>Glce",131.414390708319,-0.152961209059068,0.127845058305094,-1.19645773631732,0.231517982015208,0.834954083513466
"mm>Gldc",6.44222346550538,-0.398677225704995,0.179906687336323,-2.21602227025445,0.0266899769703646,0.422951395939708
"mm>Gldn",7.57944993232291,-0.431525873100532,0.159261789497089,-2.70953801576127,0.00673769833432475,0.226363038324998
"mm>Gldnos",0.951426872997525,-0.109410837448834,0.0851734074006527,-1.2845656970628,0.198944092167842,NA
"mm>Gle1",190.520517433949,0.13394219456143,0.115898945097531,1.15568087741191,0.247811712745395,0.844445939757792
"mm>Glg1",776.788484346823,0.099832544715418,0.0685639717693977,1.45604961525838,0.145378904434221,0.740323671463022
"mm>Gli1",24.2707923395605,0.199937108498638,0.19518940457985,1.02432357396144,0.305682466839541,0.871569986800685
"mm>Gli2",33.2895192531723,-0.301874140590131,0.198119684048778,-1.52369585101805,0.127584706382291,0.714107806075708
"mm>Gli3",70.5362910236746,-0.231832350968845,0.171682714419328,-1.35035348056418,0.176902625148333,0.779093231576144
"mm>Glipr1",28.0583789572137,0.344101087190131,0.192377065386732,1.78868040479977,0.0736663004888326,0.612541417537577
"mm>Glipr1l1",0.865699040541423,0.00983993812850104,0.0876172938769235,0.112305889546455,0.910580872165769,NA
"mm>Glipr1l2",1.86768564008427,0.0352877934529412,0.116566472324224,0.302726785406957,0.762098083233463,NA
"mm>Glipr2",145.408204457981,0.320767565253161,0.160731361101972,1.99567503848647,0.0459693058054453,0.530223812217031
"mm>Glis1",4.64473851920523,-0.112856640544705,0.171640796226406,-0.657516412332648,0.510848921430118,0.940970349806653
"mm>Glis2",153.109774913962,-0.149504796939165,0.135508847696057,-1.1032843942006,0.269903681522007,0.856597174964988
"mm>Glis3",97.6982734953275,-0.0410532646999236,0.170346233547071,-0.240998957506034,0.809555924505609,0.993603562730513
"mm>Glmn",21.1046775741875,0.132787025107954,0.198596575762874,0.668626961959823,0.50373346906971,0.9389768551727
"mm>Glmp",102.869958782823,0.0106135656808126,0.14089682091549,0.0753286384451401,0.939953236024979,0.997999697002259
"mm>Glo1",134.453231344378,0.0283552904119339,0.134177151508452,0.211327264688189,0.83263190916499,0.994090233578185
"mm>Glod4",232.163377552911,-0.167535138611469,0.104582185331834,-1.60194719664624,0.109167286522033,0.687847780311686
"mm>Glod5",0.50769847125316,-0.00731872174199022,0.0691306886447491,-0.10586791315793,0.915687152551263,NA
"mm>Glp1r",97.0759912949443,-0.201697887740772,0.167457931698834,-1.20446900122663,0.228408356387628,0.831996816550342
"mm>Glp2r",4.46653494185838,-0.131166896241381,0.155377352807892,-0.844182848214406,0.398567237466991,NA
"mm>Glra1",1.90535033078178,-0.0435551834753106,0.119612137293485,-0.36413682140335,0.715755842026959,NA
"mm>Glra2",1.88624753116112,-0.128093100095349,0.124967949538869,-1.02500761649697,0.30535959387106,NA
"mm>Glra3",2.13867949582328,-0.284920712394597,0.128097358827753,-2.22425126483456,0.0261315436500536,NA
"mm>Glra4",4.6915498804023,0.20501524914936,0.163124911779917,1.25679914191133,0.208826376861093,0.810231828204888
"mm>Glrb",2.4813438780753,-0.148590118441829,0.127539579300558,-1.16505103166182,0.243998336696866,NA
"mm>Glrp1",1.09597045744972,-0.184832231919418,0.0943050386641752,-1.95994015311965,0.050002785723116,NA
"mm>Glrx",86.6514207608882,0.404922678439211,0.170352238555829,2.37697304051867,0.0174553638478884,0.342275638115259
"mm>Glrx2",65.1984956618175,-0.118823719803888,0.164128356990001,-0.723968252549604,0.469085225911417,0.928926612743045
"mm>Glrx3",4.45520381377134,-0.0619000803470819,0.162726320960956,-0.380393780069139,0.703653131027399,NA
"mm>Glrx5",52.9062221698389,-0.151355245875147,0.167086877491368,-0.905847593465064,0.365016526025976,0.902835637216867
"mm>Gls",332.427340964631,-0.0262982602194555,0.0951589433023242,-0.276361414984451,0.782270489450178,0.991812485564529
"mm>Gls2",3.50168838771889,0.00133070852366811,0.158057959521223,0.00841911744083622,0.993282595535125,NA
"mm>Glt1d1",6.09192258766086,-0.12287734041394,0.175497924028705,-0.700164068002546,0.483824848571855,0.933074816571319
"mm>Glt28d2",23.0282223981369,0.0827701591389721,0.192445427318479,0.430096782720617,0.667125240272418,0.980460654978664
"mm>Glt6d1",0.224562834017056,0.0153392175315042,0.0440863492650921,0.347935762139641,0.727888426969383,NA
"mm>Glt8d1",106.006447590149,0.116291225277927,0.132516282661845,0.87756178291447,0.380181576613129,0.907833396940382
"mm>Glt8d2",30.5572806805209,0.0427646931505089,0.192187768297388,0.222515165920109,0.823912868487389,0.994090233578185
"mm>Gltp",191.947074519015,0.000878341383875081,0.109850405145965,0.00799579557952446,0.993620346133967,0.999727177206495
"mm>Gltpd2",1.34526446095954,0.00204610861237554,0.0937090285169077,0.0218347009328601,0.982579813438003,NA
"mm>Gltscr1",116.113996854903,-0.0419963113703996,0.145309804854883,-0.289012234324726,0.772572015247599,0.991812485564529
"mm>Gltscr1l",183.26842767113,-0.0519960120161916,0.12682116315817,-0.409994757352468,0.681809793362733,0.98196683888729
"mm>Gltscr2",370.511465165475,-0.0623289259467258,0.0926491542384784,-0.672741445499778,0.501111795375864,0.937344624304185
"mm>Glud1",757.157252917525,0.0979940929023246,0.0887545610566847,1.10410205104545,0.269548871664927,0.856539926525123
"mm>Glul",678.174789093518,-0.172353913012786,0.149771862221327,-1.15077632378028,0.249824267549064,0.846077271165579
"mm>Glyat",1.46055928245671,-0.0890153888967489,0.111288764834917,-0.799859617714264,0.423792136858572,NA
"mm>Glyatl3",0.523613884286129,-0.0409375295145405,0.0627484674938316,-0.652406841945021,0.514138751745184,NA
"mm>Glycam1",1.68264853004745,-0.112626630517603,0.110492625205498,-1.01931355425881,0.308054131156805,NA
"mm>Glyctk",7.17939069056987,-0.178939700767687,0.178894458539316,-1.00025289899274,0.317188135033846,0.880269974090249
"mm>Glyr1",394.582649848495,0.0703619727871958,0.0983345296095105,0.715536781094143,0.474277421675763,0.929278293037778
"mm>Gm10007",0.604654994826139,0.0447032621896505,0.0649582392032201,0.68818463582114,0.491336517948143,NA
"mm>Gm10012",15.9662825408795,-0.113102279647537,0.198341419607817,-0.570240345517217,0.568514695243003,0.959219624500983
"mm>Gm10024",0.241322069982102,-0.00270642033790446,0.044473054088304,-0.0608552840227859,0.951474461583393,NA
"mm>Gm10033",34.27666450629,0.0441513256923938,0.180499389087867,0.244606510390464,0.806761122614396,0.992997551510548
"mm>Gm10037",1.60764233892227,-0.00108770256777573,0.111268031421116,-0.0097755173151137,0.992200389883358,NA
"mm>Gm10046",0.50769847125316,-0.00731872174199022,0.0691306886447491,-0.10586791315793,0.915687152551263,NA
"mm>Gm10069",13.8288310239744,0.234257532389547,0.196686006189551,1.1910228741123,0.233644605235777,0.836079597992011
"mm>Gm10125",7.61381617436352,-0.0622631438671854,0.18807656136064,-0.331052117375725,0.740605118944926,0.987716507735975
"mm>Gm10142",0.513587944656331,-0.0789134202639788,0.0636722941551823,-1.23936825759177,0.215209151126171,NA
"mm>Gm10190",0.414427578017902,-0.0409801085545567,0.0516990734858282,-0.792666208337181,0.427972323043994,NA
"mm>Gm10220",2.08923067608393,-0.0454848998926595,0.128516710055711,-0.353922068756212,0.723397287645066,NA
"mm>Gm10228",0.262806750711291,-0.00286469434516359,0.0457377807264574,-0.0626329983585426,0.95005875210326,NA
"mm>Gm10248",5.89790731982781,0.00907272065567613,0.182692935357475,0.0496610371819992,0.960392505950945,0.998869912622115
"mm>Gm10280",0.796075584248575,-0.0926098860381415,0.0809564970779447,-1.14394630920082,0.252645904160658,NA
"mm>Gm10318",1.14687299377778,-0.0812091719868192,0.101541305677903,-0.799764898084144,0.423847024054141,NA
"mm>Gm10319",1.95325152492137,-0.27672107171455,0.128268085764779,-2.15736494440251,0.0309772403950291,NA
"mm>Gm10324",2.5117534328843,-0.159399427545721,0.120202879799637,-1.32608659469241,0.184811015897132,NA
"mm>Gm10334",2.18843065879507,0.046539355293224,0.118578701085473,0.392476514476895,0.694706160947941,NA
"mm>Gm10336",59.6710804413138,0.103308821555206,0.163869387885971,0.630433925994121,0.528410720037965,0.9443971234881
"mm>Gm10354",1.18950269916895,-0.0601476702966499,0.0869171026238555,-0.692011911130383,0.488929848893019,NA
"mm>Gm10364",0.35141425744753,0.0109408135836781,0.0576474511148339,0.189788331870632,0.849474999538511,NA
"mm>Gm10371",5.19502801593829,-0.0121076523138589,0.170790325956698,-0.070891909398479,0.94348378254048,0.998297700541361
"mm>Gm10373",0.244047897609792,-0.00272671858192194,0.0446373642226653,-0.0610860123442819,0.951290708878933,NA
"mm>Gm10375",0.279565986676337,-0.0230810699858408,0.046566641959213,-0.495656740850181,0.620136612792556,NA
"mm>Gm10377",0.891787377698704,-0.0751247253095519,0.0886407661576676,-0.847518907676471,0.396705952726006,NA
"mm>Gm10389",33.5679147645037,0.312172361732372,0.188951018642509,1.65213378565053,0.0985072809066769,0.669580583945714
"mm>Gm10390",2.81968380431809,-0.0512598535467347,0.145638294011482,-0.351966863486424,0.724863113482335,NA
"mm>Gm10400",45.836389496169,0.334241207899449,0.196107460269871,1.70437783162092,0.0883105227269882,0.645596181011691
"mm>Gm10406",2.6086840347214,0.092590530968507,0.132733930663455,0.697564899236421,0.485449339365133,NA
"mm>Gm10408",1.23155593108833,-0.129572674071401,0.10229130396453,-1.26670273082383,0.205261603202845,NA
"mm>Gm10409",1.54377952039689,-0.166513984077564,0.106774716800764,-1.5594888852599,0.118880713220281,NA
"mm>Gm10415",1.29864855952038,-0.0507004699050201,0.0981762748214559,-0.51642283227006,0.605559122413901,NA
"mm>Gm10416",2.83668090457412,-0.0811554471842706,0.13963502342211,-0.581196931796558,0.561107735307545,NA
"mm>Gm10421",1.99936469747877,-0.232202102647509,0.118798557136549,-1.95458689267255,0.0506318496362108,NA
"mm>Gm10432",3.78500960190141,-0.0345425238069008,0.148049613759641,-0.233317216639151,0.815515090542838,NA
"mm>Gm10433",3.12156007576773,-0.132696110094474,0.149725304299547,-0.88626375291244,0.375475416477726,NA
"mm>Gm10436",2.67340609144833,-0.147214982048178,0.146012512683551,-1.00823538573871,0.313341474006369,NA
"mm>Gm10439",2.04167963595064,0.00704497512024034,0.102950872435357,0.0684304557463937,0.945442978465744,NA
"mm>Gm10440",5.1297673316022,-0.241363630880792,0.165481476729739,-1.45855376475146,0.144687967007311,0.738747955474705
"mm>Gm10445",0.626118704142434,0.0141839025387479,0.0794947995157925,0.178425540100018,0.858388793013293,NA
"mm>Gm1045",0.507855537883343,-0.050147816488609,0.0697759513361322,-0.718697710720296,0.472327194155607,NA
"mm>Gm10451",0.974437280320062,0.070990535110725,0.0919785897964496,0.77181586788652,0.440223492192032,NA
"mm>Gm10466",2.56496696708424,-0.160817808549797,0.142145469206725,-1.13136077742946,0.25790327299038,NA
"mm>Gm10471",2.72897231552208,-0.197625788315094,0.148130238413177,-1.33413535569868,0.182159500597485,NA
"mm>Gm10494",1.34457179841719,0.00347243461580959,0.112213317315427,0.0309449421769495,0.975313448395153,NA
"mm>Gm10509",20.8864152174486,0.0491800290462283,0.195872768679344,0.251081502435589,0.801751096833149,0.992997551510548
"mm>Gm10510",0.860099575270199,0.00919362922688233,0.070243925772896,0.130881483711574,0.895869062528429,NA
"mm>Gm10512",0.74881864350046,-0.00512172425769519,0.0682051927780209,-0.0750928785490605,0.940140813922691,NA
"mm>Gm10516",6.45937206678944,0.0365832864311396,0.175327781827131,0.208656529215716,0.834716377770288,0.994121598119819
"mm>Gm10532",2.02779334250395,0.126701806696835,0.114407023675348,1.10746528164544,0.268092814815286,NA
"mm>Gm10536",2.8839376791161,-0.172026796716309,0.146458948008713,-1.17457348325399,0.240165397142599,NA
"mm>Gm10538",2.1851564495763,-0.233505062203685,0.117295616828855,-1.99073988028376,0.0465094918919648,NA
"mm>Gm10548",11.316386422843,-0.177062668005982,0.195116750798983,-0.907470359571532,0.36415811689947,0.90201045553081
"mm>Gm10549",3.83871304618617,0.0438096579803855,0.157960636834833,0.277345412491555,0.781514892524145,NA
"mm>Gm10556",4.26513057602781,-0.0511063766375856,0.161714642847986,-0.316028132873695,0.751981154648008,NA
"mm>Gm10560",11.352175461341,-0.362478270839433,0.19654955998401,-1.84420799959522,0.065152832988683,0.587212757085127
"mm>Gm10578",2.4214135491232,-0.139648972946396,0.139652854015855,-0.999972209164745,0.317323957186879,NA
"mm>Gm10584",9.57575191327703,0.250897098861389,0.192357821633816,1.3043249124489,0.192122824714892,0.795343313110207
"mm>Gm10619",1.60769850555977,-0.08376220983031,0.102499926378281,-0.817192877984919,0.413818211929842,NA
"mm>Gm10635",1.97757596562488,-0.0930942167500364,0.106035060046631,-0.87795693904541,0.379967087527768,NA
"mm>Gm10636",1.26921576914522,-0.0557957505458913,0.104279309009654,-0.535060608626835,0.592607947590128,NA
"mm>Gm10637",0.612153260310658,0.0152653678875303,0.0727919258150709,0.209712378352404,0.833892163835211,NA
"mm>Gm10638",2.62288371747128,-0.140733004965729,0.129197868785088,-1.08928271254868,0.276029233809369,NA
"mm>Gm10639",1.27334448143038,-0.100714358349775,0.103866973599248,-0.969647568036046,0.332222193736372,NA
"mm>Gm10640",0.832354596965325,0.0100592586898815,0.085946642512012,0.117040740578966,0.906827769009425,NA
"mm>Gm10649",0.390529040933321,-0.0211686703540619,0.0591001372493484,-0.358183099723601,0.720206293834952,NA
"mm>Gm10653",1.87177915714483,0.128703731139406,0.118948056678112,1.08201625763164,0.279245304007854,NA
"mm>Gm10658",3.1369465057708,0.0238097727235982,0.141975116440568,0.167703843606744,0.866816272258275,NA
"mm>Gm10677",7.5697376143698,0.0784336474681836,0.182141193846931,0.430620036091881,0.666744670221735,0.980402628040331
"mm>Gm10684",0.729417865201687,-0.00501137378332732,0.0679711466978373,-0.0737279570345511,0.941226852826043,NA
"mm>Gm10696",1.18910525546769,-0.0294109875152736,0.0832845730774649,-0.353138479654783,0.72398462629813,NA
"mm>Gm10714",2.38515900122362,-0.0911738619879974,0.136610987374155,-0.667397723568802,0.504518119596413,NA
"mm>Gm10731",1.11908692862068,-0.0331428630754678,0.0939555306402729,-0.352750528357524,0.72427547509671,NA
"mm>Gm10732",0.620386297369445,0.0545208732913261,0.0740306821219054,0.736463203210086,0.461448853144145,NA
"mm>Gm10745",0.39582346335239,0.00847688190540278,0.0508682334999349,0.166643921405559,0.867650232590261,NA
"mm>Gm10754",0.739584716879413,-0.00855187258308096,0.0835802768945055,-0.102319265989931,0.918503263514458,NA
"mm>Gm10767",5.12895188545119,-0.101633097291139,0.172191852029463,-0.590231744959386,0.555035292190927,0.954375305087056
"mm>Gm10768",1.2621327346071,-0.0155710642726317,0.0972417506486122,-0.160127354441597,0.872780753469012,NA
"mm>Gm10778",29.6015825141151,0.157763869549561,0.192907929137224,0.817819517606959,0.413460251639249,0.915641566568065
"mm>Gm10782",2.61701756205497,-0.0525327169309257,0.144191706834309,-0.364325508618129,0.71561495375608,NA
"mm>Gm10785",8.55594330079228,0.0291096806648741,0.189127293908632,0.153915810157666,0.877676117948188,0.995602485907867
"mm>Gm10787",2.59806524190555,-0.102876203496317,0.132834811124494,-0.774467194445743,0.438654560841638,NA
"mm>Gm10789",1.4163172253177,-0.0697385994163202,0.102741826751705,-0.678775155369357,0.49728033802638,NA
"mm>Gm10790",3.32394160879518,-0.341540112372739,0.150131038279524,-2.27494671512787,0.0229091265008943,NA
"mm>Gm10791",19.4704728398776,0.213914625012275,0.196356554195945,1.08941932643007,0.27596901261307,0.856707740853434
"mm>Gm10804",6.82658122352825,-0.275711556435755,0.186324596123857,-1.4797378455203,0.138943221565079,0.733654379666796
"mm>Gm10814",3.17983388964562,0.123262264312261,0.152428008346035,0.808658891825421,0.418711379868611,NA
"mm>Gm10823",0.369106418469255,-0.020647733251691,0.0583850573489359,-0.353647563079208,0.723603024662456,NA
"mm>Gm10825",5.69313756295772,-0.230239728438697,0.173605519097433,-1.32622355346594,0.184765659784058,0.788920847771458
"mm>Gm10845",0.736910058239621,-0.00772657240392563,0.0835432728206564,-0.0924858716094637,0.926312015930578,NA
"mm>Gm10857",2.31504865941616,-0.224631875378467,0.11504750715746,-1.95251406074384,0.0508772032402548,NA
"mm>Gm10863",1.04227105401964,-0.0119895203346538,0.0900946241758266,-0.1330769781697,0.894132501949692,NA
"mm>Gm10865",2.04686029222921,-0.0583942023115717,0.11881479008363,-0.491472503300894,0.623092295261891,NA
"mm>Gm10872",5.93796688817781,0.0797279982413492,0.18137744422061,0.439569531834266,0.660248911916617,0.97807682551789
"mm>Gm10921",0.918065467697616,-0.0792025288551625,0.0904566507397513,-0.875585467817425,0.381255428413407,NA
"mm>Gm10941",1.37302079599444,-0.160328025076176,0.0971215490327237,-1.65079765173593,0.0987798998069964,NA
"mm>Gm1110",3.33035181336339,-0.135605819952115,0.142322559885753,-0.952806217517242,0.340688263492202,NA
"mm>Gm11110",3.34898732126621,-0.0189702153802457,0.149985550021335,-0.126480286784609,0.899351752589714,NA
"mm>Gm11127",43.0683091528385,-0.324482507338494,0.198066450420553,-1.63825073175958,0.101369400654189,0.674718683175402
"mm>Gm11128",3.60914252625487,0.0601641753025262,0.141631686636544,0.424793185277245,0.670987445935225,NA
"mm>Gm11149",0.399461244623867,-0.0213623021072762,0.0593635252934932,-0.359855685821571,0.718955057570753,NA
"mm>Gm11186",1.27572807984377,-0.104227967654332,0.0800752369588469,-1.30162546640852,0.193044449836067,NA
"mm>Gm11190",2.96672473494442,-0.194669424042364,0.151694634604283,-1.28329801874791,0.199387686549844,NA
"mm>Gm11201",7.24883278004904,-0.202834131964002,0.187071192370701,-1.08426171551879,0.278248774859812,0.856707740853434
"mm>Gm11213",0.480940339517796,-0.00609506591782119,0.061397365081228,-0.0992724347332738,0.920921964180385,NA
"mm>Gm1123",1.67030276757425,-0.084050477342429,0.114753369647864,-0.732444525161646,0.463897290734729,NA
"mm>Gm11240",0.744316067884012,-0.0058665725454249,0.0770438054203089,-0.0761459342956918,0.939302995912235,NA
"mm>Gm11346",0.947498258072773,-0.0784220137124932,0.0892386707331861,-0.878789577076585,0.379515378665697,NA
"mm>Gm11351",0.941464128369284,-0.0291487694456044,0.0803197365451212,-0.362909176491504,0.716672731573972,NA
"mm>Gm1141",1.79003527076121,-0.159264249344857,0.11206436066298,-1.42118554375931,0.155262826200234,NA
"mm>Gm11413",1.41745008152866,-0.0580682996352076,0.0951820214359336,-0.610076343821853,0.541811236354534,NA
"mm>Gm11423",4.89698165113325,0.0898516059058017,0.170081501036454,0.52828558872222,0.597301132504636,0.965736165519324
"mm>Gm11426",2.16751545754248,-0.204218377819756,0.118986042392106,-1.7163221308494,0.0861030999397772,NA
"mm>Gm11437",1.35346177851907,-0.0674685551683151,0.100957195678795,-0.668288720924588,0.503949311675497,NA
"mm>Gm11468",0.496828708691285,-0.0512350318175851,0.0693389841628742,-0.738906582439055,0.45996372502434,NA
"mm>Gm11487",1.07862224294716,-0.0458628482317996,0.0824275509250415,-0.556401927718399,0.577936121377592,NA
"mm>Gm11517",7.1598002235634,-0.00241264976278003,0.186690112820922,-0.012923286221881,0.989688996458587,0.999306886009384
"mm>Gm11529",1.25072087204365,-0.0635070576584105,0.109212967159189,-0.581497411070631,0.560905262588213,NA
"mm>Gm11538",2.37051279046701,-0.150444370258207,0.132262508452841,-1.13746799465737,0.255342696774465,NA
"mm>Gm11541",1.3982830616548,-0.0406891842879272,0.109376679656402,-0.372009686303781,0.709885637483763,NA
"mm>Gm11544",0.932702733054995,0.0582410079100257,0.0829637527745664,0.702005465787949,0.482675754808866,NA
"mm>Gm11545",6.07368762154395,-0.20258723082128,0.181195078963492,-1.11806143952782,0.263540753871663,0.856410702375902
"mm>Gm11548",0.812413797583512,-0.091833406268183,0.0813930102438063,-1.12827140798827,0.259205314677956,NA
"mm>Gm11549",1.33606269627529,-0.139220754759689,0.10254417066093,-1.35766620240202,0.174569625767487,NA
"mm>Gm11562",0.381004114452869,-0.0209876330500091,0.0588527104897719,-0.356612853942498,0.721381653332782,NA
"mm>Gm11563",0.265443476214378,-0.00288372461077115,0.0458873714880474,-0.0628435344465588,0.949891098883427,NA
"mm>Gm11565",0.519146323075326,-0.0410785394368025,0.0626088915633828,-0.656113507379638,0.511751094150056,NA
"mm>Gm11567",0.505760912381831,-0.0405590465990418,0.0624945795452972,-0.649001031675777,0.516337709362614,NA
"mm>Gm11568",0.771954178016298,-0.0910832101761683,0.0806090330136399,-1.12993800782545,0.258502347105965,NA
"mm>Gm11595",0.244047897609792,-0.00272671858192194,0.0446373642226653,-0.0610860123442819,0.951290708878933,NA
"mm>Gm11596",0.45553108936292,-0.0296562242691623,0.0440863492650921,-0.672684964020017,0.501147735341023,NA
"mm>Gm11627",7.4347223901631,0.00206364774184418,0.16494141540769,0.0125113982849208,0.990017608907495,0.999306886009384
"mm>Gm11651",0.516509597572238,-0.0413526064533752,0.0625101647516484,-0.661534113974396,0.508269844672046,NA
"mm>Gm11665",0.844001739006336,0.0103946783284728,0.0792126209478002,0.131225027073939,0.895597298402711,NA
"mm>Gm11681",0.536417461466943,-0.0407551521821512,0.0630910149639357,-0.645973950576763,0.518296225711208,NA
"mm>Gm11696",8.85206888825373,-0.32768982624602,0.189218215336484,-1.73180909492934,0.0833075582835649,0.636852665246418
"mm>Gm11715",0.482644139964203,-0.00418966161688538,0.0533071245785212,-0.0785947779027928,0.937354941321126,NA
"mm>Gm11733",0.792979902978674,-0.0485418955825411,0.0790194863739839,-0.614302848702429,0.539015220448374,NA
"mm>Gm11744",10.2844527648278,0.345336865492316,0.193945556023793,1.78058663767449,0.0749800042983824,0.614558331527112
"mm>Gm11747",2.02733430799037,0.00484924778666564,0.103033446102332,0.0470647927455459,0.962461587545458,NA
"mm>Gm11762",1.09422581510398,0.0480439349817349,0.0943483203832714,0.509218762841415,0.610598892852665,NA
"mm>Gm11780",0.623180255708846,0.0115606161752598,0.0733001288941644,0.157716177988606,0.874680451857188,NA
"mm>Gm11837",1.04499973411618,0.128474221646568,0.0937376407183662,1.3705723833243,0.170508296860663,NA
"mm>Gm11938",0.47037659033838,0.0285302021169709,0.0612195162368975,0.46603115919063,0.641193197299023,NA
"mm>Gm11944",9.26657500137755,-0.0512059023492135,0.192748382211934,-0.265661904715292,0.79049960497296,0.991812485564529
"mm>Gm11961",1.57865678519261,0.0926601770242168,0.11731969056343,0.78980925179068,0.429639175116513,NA
"mm>Gm11974",7.02222303455617,-0.0502339972873648,0.185108023482457,-0.271376660731973,0.786101350785123,0.991812485564529
"mm>Gm11978",0.982714624208817,-0.104896021523809,0.0834499344789555,-1.25699345576193,0.208756005306058,NA
"mm>Gm11981",0.982604681067467,0.0270247106422427,0.0916994037454293,0.294709774965028,0.768215595321932,NA
"mm>Gm11985",1.60095229142732,-0.0558766208124556,0.0993611013489182,-0.562359112911181,0.573871370588825,NA
"mm>Gm11992",9.65239820244679,0.0060447433984527,0.195011399882086,0.0309968719885487,0.975272034267157,0.999306886009384
"mm>Gm12",0.673664678169425,-0.0738171546924855,0.0756196194593624,-0.976164059277691,0.328983170644095,NA
"mm>Gm12018",1.6134547362145,0.0449556059580679,0.120464947401659,0.373184124741077,0.709011410754636,NA
"mm>Gm12060",16.3993052808273,0.00182849332991697,0.198288123654834,0.00922139609883988,0.992642494697032,0.999727177206495
"mm>Gm12070",7.96927359154422,-0.0850366911471044,0.182360608651077,-0.466310634605365,0.640993167706266,0.975980456156652
"mm>Gm12108",3.37270901333793,-0.267888587182446,0.142816017260613,-1.87576010254927,0.0606882287736149,NA
"mm>Gm12128",0.937170595512475,-0.131378192377221,0.0930201614684999,-1.41236254918468,0.157843237741537,NA
"mm>Gm12130",0.979117929789569,-0.105138457947795,0.0833669508584193,-1.26115273336973,0.207253824462823,NA
"mm>Gm12159",3.26945930396171,-0.283572046909243,0.147305496617471,-1.92506086616465,0.0542217440427644,NA
"mm>Gm12169",1.28394851032046,-0.142447375517651,0.104208116810594,-1.36695086599213,0.17164070676743,NA
"mm>Gm12171",0.60958466551928,-0.0268036635396992,0.0733060357086206,-0.365640608997591,0.714633268695991,NA
"mm>Gm12185",13.1033037821907,-0.120804704169693,0.196106284621735,-0.616016485156048,0.537883639689311,0.947903290335383
"mm>Gm12216",15.4370502827096,-0.073291764874729,0.196816348851763,-0.372386569013788,0.709605052417887,0.985399577937359
"mm>Gm12238",283.141508114117,-0.0949055818989113,0.124593560181249,-0.761721406474379,0.446226296380182,0.926234966799599
"mm>Gm12250",61.5630636101576,-0.706073431593598,0.191732380196844,-3.6825987914441,0.000230868354443893,0.0233734444217586
"mm>Gm12253",0.947388314931424,0.0717016764139202,0.0915441044869967,0.783247340893536,0.433481879704569,NA
"mm>Gm12295",4.27624966106,-0.0607388869438776,0.140251328282478,-0.433071741192669,0.664962651651795,NA
